numero_dpe;besoin_chauffage;besoin_ecs;besoin_refroidissement;besoin_ecs_batiment;besoin_ecs_logement
2338N4094983G;;;;;
2338N3869411K;;;;;
2238N2998746G;;;;;
2138N1042710B;;;;;
2338N0729285I;;;;;
2238N1182305D;;;;;
2238N0688836O;;;;;
2238N0939463B;;;;;
2338N1213728T;;;;;
2338N0632286P;;;;;
2238N1424475J;;;;;
2138N0473884D;;;;;
"67/85bis Cours de la Libération""";;;;;
2238N0327172K;;;;;
2238N0754544U;;;;;
2338N2372491O;;;;;
2338N1674280H;;;;;
Bâtiment B;;;;;
"71 avenue de Claix""";;;;;
2438N2217688Q;;;;;
2338N2398604X;;;;;
2238N1124873F;;;;;
2238N1312793X;;;;;
2338N1298690N;;;;;
2238N1449128O;;;;;
2238N1327869T;;;;;
2238N1086519B;;;;;
ZAC DES 7 LAUX;;;;;
"SITE DE PRAPOUTEL""";;;;;
2238N0337908I;;;;;
"Route du Fayet""";;;;;
2238N0149723L;;;;;
2238N1828887R;;;;;
2338N1087991S;;;;;
2338N1553398Z;;;;;
2338N0906321K;;;;;
2438N0360290G;;;;;
2238N2072057J;;;;;
2438N0007548G;;;;;
2338N3917542P;;;;;
2238N2811283D;;;;;
2238N2664636W;;;;;
2338N1191301E;;;;;
2238N1041376U;;;;;
2438N0753729N;;;;;
2338N4082324J;;;;;
2338N2339212P;;;;;
2238N0987320S;;;;7247455.6;1250503.2
2138N0409127M;;;;;
2238N0402655P;;;;;
2338N0513923E;;;;;
"2 Rue du Muret""";;;;;
2138N0753219U;;;;;
2438N3955703J;;;;;
2238N0650671R;;;;;
2238N0408302U;;;;;
2438N1075693T;2998;613;0;;
2238N1662747R;;;;;
2238N2093711F;;;;;
2338N1966744X;;;;;
2338N1854569M;;;;;
2238N0944911P;;;;;
2438N0753757P;;;;;
2238N1526423L;;;;;
2138N0141440V;;;;;
2338N0790935M;;;;;
2238N1327635T;;;;;
2138N0333456B;;;;;
"Bâtiment C""";;;;;
2338N2465926F;;;;;
2138N0095151M;;;;;
2238N1070678U;;;;;
2338N2192397W;;;;;
2238N0580713Z;;;;;
2338N3869355G;;;;;
2338N3382734B;;;;;
2238N0995917J;;;;;
2138N0755970P;;;;;
2438N1180796E;;;;;
2238N1313927N;;;;;
2138N0858648T;;;;;
2238N1462515L;;;;;
2138N0893601C;;;;;
2338N2952908H;;;;;
2238N1330902K;;;;;
2238N2809904C;;;;;
2238N1932707T;;;;;
2438N1111836W;;;;;
2138N0756016J;;;;;
2238N1466139V;;;;21832182.2;1443369.7
2138N0729040V;;;;;
2238N0863810I;;;;;
"Rue Marguerite Rozand""";;;;;
2438N0383042I;;;;;
2338N4171584L;;;;;
"140 Route de Lyon""";;;;;
2238N2265263J;;;;;
2238N0773776M;;;;;
2338N2874933G;;;;;
2238N1313682C;;;;;
2238N2265250W;;;;;
2238N1146616M;;;;;
2238N2855353D;;;;;
2338N2465793C;;;;;
2338N3190347O;;;;;
"174 rue des Charbonnières""";;;;;
2238N2662784Q;;;;;
2438N1044833V;;;;;
2238N0402671F;;;;;
2338N0768793W;;;;;
2438N1062989D;;;;;
2238N1217276E;;;;;
2338N3869383I;;;;;
2238N2729994Q;;;;;
2238N2209502S;;;;;
2238N0078601Z;;;;;
2138N0582945U;;;;;
2238N3053817J;;;;;
"ZAC St Hubert""";;;;;
2138N0333444P;;;;;
"Bâtiment C""";;;;;
2238N2649042C;;;;;
2238N0182385R;;;;;
2238N1155585L;;;;;
2238N0965284E;;;;;
2238N0879106Q;;;;;
2238N2552455F;;;;;
"Rue de Nantes""";;;;;
2338N1213744J;;;;;
2338N3901905E;;;;;
2338N0924527Q;;;;;
" Rue De L'eglise""";;;;;
2138N0897777S;;;;;
2338N4178557Q;;;;;
2238N1327737R;;;;;
2338N4105241U;;;;;
2238N3115300C;;;;;
2238N0565584C;;;;;
"Rue Auguste Delaune""";;;;;
2238N0637339X;;;;;
2338N4066464J;;;;;
2138N0893521A;;;;;
2238N2290502C;;;;;
2338N3105416Z;;;;;
2338N2192417Q;;;;;
2238N1007703R;;;;;
2469N0476964X;;;;;
2338N3852771K;;;;;
2238N1070745J;;;;;
2338N3292513A;;;;;
2438N0261098E;;;;;
2238N2855429B;;;;;
2238N0775320W;;;;;
2238N2467721F;;;;;
2238N1449336O;;;;;
2238N2707863L;;;;;
2362N1066000V;;;;;
2238N2173412Q;;;;;
2238N1627518S;;;;;
"Lieu-dit ''Mourinas''""";;;;;
2138N0909714V;;;;;
2138N0915598D;;;;;
2138N0646420D;;;;;
2238N2649035V;;;;;
2238N1726218W;;;;;
2238N3218086K;;;;;
2238N2620988C;;;;;
2438N0350974Y;;;;;
2338N4105247A;;;;;
2238N2730765H;;;;;
2338N3292551M;;;;;
2538N0364388X;;;;;
2338N4194628T;;;;;
2338N1862314J;;;;;
2238N2265106I;;;;;
2338N1143841U;;;;;
2338N2339257I;;;;;
2338N0007903W;;;;;
2338N2192398X;;;;;
2438N1011670I;;;;;
2338N0992154R;;;;;
2238N1253829B;;;;;
2238N0446435L;;;;;
2138N1013108N;;;;;
2338N0781358D;;;;;
2238N0590612S;;;;;
2238N0359028Q;;;;;
2238N0580579V;;;;;
2438N1112079F;;;;;
2238N1028593D;;;;;
2238N0654335P;;;;;
2438N3297234Q;;;;;
2438N0783518G;;;;;
2438N0261129J;;;;;
2338N3100817C;;;;;
2338N2372483G;;;;;
2338N2911221Y;;;;;
2238N1618812W;;;;;
2238N3053844K;;;;;
"ZAC St Hubert""";;;;;
2338N1032672B;;;;;
2238N2467670G;;;;;
2138N0553895M;;;;;
2238N2579502M;;;;;
2238N0965259F;;;;;
2338N2088154N;;;;;
2238N1448979V;;;;;
2238N3118810C;;;;;
2238N2272305F;;;;;
2238N0243805Z;;;;;
2138N0633865G;;;;;
2338N4178562V;;;;;
2235N1940156D;;;;;
2338N0856200R;;;;;
2238N0519678M;;;;;
2338N2911197A;;;;;
2238N2074974O;;;;;
2238N1618821F;;;;;
2469N0481612R;;;;;
2138N0306951Q;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2438N2152899T;;;;;
2238N0541841X;;;;;
2238N1590309P;;;;;
2138N0473953U;;;;;
"67/85bis Cours de la Libération""";;;;;
2438N0866131R;;;;;
2138N0592988B;;;;;
2438N2221333V;;;;;
2338N1982142D;;;;;
2238N0002593P;;;;;
"Rue Victor Hugo""";;;;;
2238N1495579D;;;;;
2238N0978386C;;;;;
2438N1370043X;;;;;
2338N4017969E;;;;;
2238N0954492C;;;;;
2138N0150628F;;;;;
2238N0378114S;;;;;
2238N0407720K;;;;;
2338N2192467O;;;;;
2338N1032743U;;;;;
2138N0646727Y;;;;;
2438N0383028U;;;;;
2238N1642092G;;;;;
2238N2649040A;;;;;
2238N0772459V;;;;;
2438N0703482Y;4411;659;0;;
2238N1932646K;;;;;
2338N3063183Q;;;;;
2338N1707012F;;;;;
2338N0513902J;;;;;
"2 Rue du Muret""";;;;;
2338N1191244Z;;;;;
2238N1526550I;;;;;
2438N0990241D;;;;;
2238N0901014G;;;;;
2238N0423368G;;;;;
2238N2448023P;;;;;
2238N1219473R;;;;;
2238N0022830Y;;;;;
2238N1932735V;;;;;
2238N0978379V;;;;;
2238N1086467B;;;;;
ZAC DES 7 LAUX;;;;;
"SITE DE PRAPOUTEL""";;;;;
2238N1182391L;;;;;
2438N3951519L;;;;;
2138N0622632F;;;;;
2238N2522506I;;;;;
2138N0266130P;;;;;
250;;;;;
2238N1018404G;;;;;
2238N0519671F;;;;;
2138N0266092D;;;;;
250;;;;;
2438N0287440I;;;;;
2238N3025149T;;;;;
2338N4529639U;1086;623;176;;
2238N2305638G;;;;;
2338N0799202L;;;;;
2338N2911201E;;;;;
2238N0900911H;;;;;
2238N2822427T;;;;;
2238N0900987F;;;;;
2338N4113475M;;;;;
2338N3676154L;;;;;
2338N0441771C;;;;;
2138N0306942H;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2138N0336405M;;;;;
"Domaine des Rampeaux""";;;;;
2238N0533495X;;;;;
2238N3112692U;;;;;
2138N0684010X;;;;;
2338N0729295S;;;;;
2438N1775551J;;;;;
2238N0778382Q;;;;;
2238N3227140Q;;;;;
2238N0500645L;;;;;
2238N0965255B;;;;;
2338N1687552T;;;;;
2338N3202276J;;;;;
2438N2033281B;;;;;
2338N0479518X;;;;;
2338N1191254J;;;;;
2238N1642090E;;;;;
2238N0978268O;;;;;
2238N1087863T;;;;;
ZAC DES 7 LAUX;;;;;
"SITE DE PRAPOUTEL""";;;;;
2338N2428493M;;;;;
2469N0476928N;;;;;
2138N0473856B;;;;;
"67/85bis Cours de la Libération""";;;;;
2238N1155562O;;;;;
2238N0241703D;;;;;
2238N0663168I;;;;;
2338N2192265U;;;;;
2238N0315459X;;;;;
2438N0516201V;;;;;
2438N2319127D;;;;;
2338N2911219W;;;;;
2238N0654341V;;;;;
2338N1213764D;;;;;
2238N1070704U;;;;;
2338N0781355A;;;;;
2238N2930199V;;;;;
2138N0858597U;;;;;
2438N0475915J;;;;;
2238N1199037R;;;;;
2238N2291271R;;;;;
2338N1847370P;;;;;
2338N1213750P;;;;;
2238N0402771B;;;;;
2238N3079760E;;;;;
2338N0924614Z;;;;;
" Rue De L'eglise""";;;;;
2438N2152961D;;;;;
2438N2753821D;1385;571;0;;
2338N3352419C;;;;;
2338N3869325C;;;;;
2238N0754538O;;;;;
2238N1466146C;;;;21832182.2;1244965.7
2338N3917528B;;;;;
2238N1018391T;;;;;
2238N1070793F;;;;;
2338N4178579M;;;;;
2238N2579377R;;;;;
2238N3079753X;;;;;
2138N0522033A;;;;;
2238N0541889T;;;;;
2438N1482779X;;;;;
2138N0741421A;;;;;
2238N1070526Y;;;;;
2138N0609417Y;;;;;
2238N1028610U;;;;;
2138N0928280X;;;;;
2238N0776965D;;;;;
2238N0757564Y;;;;;
"RUE DES ECOLES""";;;;;
2238N0608268U;;;;;
2138N0609416X;;;;;
2238N1018348C;;;;;
2238N0243804Y;;;;;
2238N1912716W;;;;;
2238N1426548C;;;;;
2138N0625982B;;;;;
2238N2273697T;;;;;
2238N0377960U;;;;;
2338N1032667W;;;;;
2338N2192454B;;;;;
2238N1018394W;;;;;
2238N2470522Y;;;;;
2338N1036307W;;;;;
2438N0121232S;5570;650;0;;
2238N1022622M;;;;;
2238N2265138O;;;;;
2438N0350878G;;;;;
2238N0930768Q;;;;;
2138N0313745Y;;;;;
2338N3698717G;;;;;
2438N1606231B;;;;;
2438N1028998U;;;;;
2138N1042944B;;;;;
2338N2577785M;;;;;
2238N1239458I;;;;;
2438N1969090E;;;;30869349.4;1244357.9
2238N0412606I;;;;;
2238N2265090S;;;;;
2238N2729993P;;;;;
2438N0144946U;;;;;
2238N0403334S;;;;;
2238N1217443P;;;;;
2238N2707868Q;;;;;
2238N3113559D;;;;;
2238N2265111N;;;;;
2338N3727112J;;;;;
2438N1258100K;;;;;
"Lotissement ''Le Clos des Moines'' - Lot 24""";;;;;
2338N4194637C;;;;;
2338N3869407G;;;;;
2338N0790835Q;;;;;
2438N1341828S;;;;;
2338N4155095G;;;;;
2338N0513916X;;;;;
"2 Rue du Muret""";;;;;
2438N2152714Q;;;;;
2338N0679045A;;;;;
"Lieu Dit LE VILLAGE""";;;;;
2338N3646340T;;;;;
2238N1932733T;;;;;
2438N0350813T;;;;;
2338N3511922V;;;;;
2238N1463339D;;;;;
2438N2154438Y;;;;;
2138N0266134T;;;;;
250;;;;;
2238N1070603X;;;;;
2138N0532069A;;;;;
2338N0383094H;;;;;
2338N3303644D;;;;;
"Lotissement les Noisetiers""";;;;;
2238N0001588Y;;;;;
2338N4462436B;1265;525;41;;
2238N2463830O;;;;;
2138N1042954L;;;;;
2338N0523283E;;;;;
2238N2552507F;;;;;
"Rue de Nantes""";;;;;
2238N0372507B;;;;;
2438N1044993Z;;;;;
2238N2597588C;;;;;
2338N4171414X;;;;;
"140 Route de Lyon""";;;;;
2238N1070460K;;;;;
2338N0729530T;;;;;
2338N2339295U;;;;;
2238N0058645L;;;;;
2238N0476660Y;;;;;
2138N0041842D;;;;;
2238N1980253L;;;;;
2338N4363770F;;;;;
2338N0185357A;;;;;
2338N1213736B;;;;;
2438N1557761V;;;;;
"LOT 1""";;;;;
2138N0783709M;;;;;
2138N0345826V;;;;;
2238N2417735R;;;;;
2338N0858379M;;;;;
2438N2152664S;;;;;
2138N0773426Z;;;;;
2338N1701199Q;;;;;
2138N0729050F;;;;;
2238N2552494S;;;;;
"Rue de Nantes""";;;;;
2138N0729038T;;;;;
2138N0423712L;;;;;
2238N1146613J;;;;;
2238N0978297R;;;;;
2238N0552283N;;;;;
2238N0965236I;;;;;
2138N0646412V;;;;;
2138N0648661I;;;;;
2238N3118769N;;;;;
2338N2564962H;;;;;
2238N2358040S;;;;;
2338N0336412V;;;;;
2138N0141933U;;;;;
2238N2641801P;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2238N1959313B;;;;;
LUCIE PELLAT;;;;;
"210 RUE DES GENERAL DEGAULLE""";;;;;
2338N1375565G;;;;;
2438N1446962I;;;;;
2138N0815219K;;;;;
2338N2465850H;;;;;
2438N2198495L;;;;;
2238N3115211R;;;;;
2138N1042700R;;;;;
2338N4105237Q;;;;;
2238N0978420K;;;;;
2238N1780867T;;;;;
2138N0894419O;;;;;
"Avenue de la Muzelle""";;;;;
2338N2520816J;;;;;
2338N3999652R;;;;;
2338N0858865E;;;;;
2338N0768782L;;;;;
2338N4066349Y;;;;;
2438N0292069J;;;;;
2138N0274193S;;;;;
2338N2542425M;;;;;
2138N0911777E;;;;;
2338N1191296Z;;;;;
2238N2810036E;;;;;
2338N3852766F;;;;;
2338N0799089C;;;;;
2238N2358053F;;;;;
2438N0486260G;1162;443;0;;
2238N2938542S;;;;;
2238N0590600G;;;;;
2238N3118768M;;;;;
2338N3115991S;;;;;
2438N1341856U;;;;;
2338N0884812D;;;;;
2338N3871532Z;;;;;
2238N2762541L;;;;;
2338N3190338F;;;;;
"174 rue des Charbonnières""";;;;;
2138N0458869Q;;;;;
2238N0580519N;;;;;
2238N2506956G;;;;;
2338N3771318P;;;;;
2438N0161952W;;;;;
2438N2154501J;;;;;
2338N3531332J;;;;;
2238N1452690O;;;;;
2338N3958817C;;;;;
2238N2628466S;;;;;
"Rue de Nantes""";;;;;
2338N0780128V;;;;;
2338N4050613S;;;;;
2238N1217488I;;;;;
2438N0753793Z;;;;;
2238N1313769L;;;;;
2338N4095012J;;;;;
2238N2352949X;;;;;
2338N3714822R;;;;;
2338N0922202F;;;;;
2138N0753162P;;;;;
2238N3043639X;;;;;
2338N1136575I;;;;;
2338N0992070L;;;;;
2438N1223900A;;;;;
2438N1112098Y;;;;;
2238N1526468E;;;;;
2238N1217270Y;;;;;
2238N1644218A;;;;;
2238N2470503F;;;;;
2238N0901074O;;;;;
2238N0147112A;;;;;
2338N4082346F;;;;;
2338N4152842P;;;;;
2338N0513917Y;;;;;
"2 Rue du Muret""";;;;;
2438N0211249X;;;;;
2462N1607948A;;;;;
2238N2563756W;;;;;
2238N2552487L;;;;;
"Rue de Nantes""";;;;;
2238N2730017N;;;;;
2338N3546865U;;;;;
2438N2154506O;;;;;
2238N2666773B;;;;;
2338N1898261Y;;;;;
2338N4082388V;;;;;
2469N0478243C;;;;;
2438N1444744A;;;;;
2338N2392107A;;;;;
"13 rue Charles Piot""";;;;;
2338N0952142T;;;;;
2338N2465812V;;;;;
2438N1969752Q;;;;30869349.4;988032.3
2338N3115975C;;;;;
2438N1062349N;;;;;
2438N2065544Y;;;;46884897.9;1323368.4
2138N0893887C;;;;;
"Avenue de la Muzelle""";;;;;
2238N3027131Z;;;;;
2238N2852629J;;;;;
2138N0346835Q;;;;;
2138N0142481W;;;;;
2338N0856149S;;;;;
2438N2096476Q;;;;28301023.4;1205865.7
2238N2037922M;;;;;
2138N0144672D;;;;;
2238N0901028U;;;;;
2238N0688159N;;;;;
2254N3067553H;;;;;
2338N4368989Y;;;;;
2438N0261101H;;;;;
2238N1694555B;;;;;
2338N2651699I;;;;;
2238N2283785T;;;;;
"Le Bourg""";;;;;
2438N0211141T;;;;;
2238N3113720I;;;;;
2338N3115940T;;;;;
2438N1111844E;;;;;
2238N3079764I;;;;;
2138N0660096D;;;;;
2238N1694598S;;;;;
2438N1111877L;;;;;
2238N0714918S;;;;;
2338N2339251C;;;;;
2338N4066334J;;;;;
2238N1028640Y;;;;;
2138N0141879S;;;;;
2238N1741754K;;;;;
2438N1129536Q;;;;;
2138N0773574R;;;;;
"Rue Gay""";;;;;
2238N1100253H;;;;;
2238N3118693P;;;;;
2338N1847377W;;;;;
2238N3166474I;;;;;
2238N1599587L;;;;;
"Opération Coeur de Village""";;;;;
2338N3169756P;;;;;
2238N3053845L;;;;;
"ZAC St Hubert""";;;;;
2138N0666284D;;;;;
2238N2735692U;;;;;
2338N0886026V;;;;;
2338N1681344Z;;;;;
Bâtiment D;;;;;
" 67 avenue de Claix""";;;;;
2438N1370130G;;;;;
2238N0650651X;;;;;
2438N1029540Q;;;;;
2238N0131431X;;;;;
2238N3118804W;;;;;
2238N0757091T;;;;;
2438N0229056U;;;;;
2238N2730810A;;;;;
2238N2279592M;;;;;
"Le Bourg""";;;;;
2238N1413382S;;;;;
2238N2809882G;;;;;
2238N0439025L;;;;;
2138N0314757W;;;;;
2238N1456986U;;;;;
2238N2742037V;;;;;
2138N0773420T;;;;;
2238N0464728A;;;;;
2238N0565577V;;;;;
"Rue Auguste Delaune""";;;;;
2238N0590611R;;;;;
2338N0336504J;1882;575;0;;
2338N1132496L;;;;;
2438N4084616O;840;487;19;;
2138N0908225O;;;;;
2438N2263062U;;;;37466310;1199788
2338N1365136D;;;;;
2138N0565867Y;;;;;
2338N4082293E;;;;;
2238N2552514M;;;;;
"Rue de Nantes""";;;;;
2238N0423285B;;;;;
2238N2729962K;;;;;
2238N1217189V;;;;;
2138N0756023Q;;;;;
2138N0660097E;;;;;
2238N1008268K;;;;;
2338N2133833K;;;;;
2338N0222799C;;;;;
2338N0790951C;;;;;
2238N0580664C;;;;;
2238N0580554W;;;;;
2238N0526155P;;;;;
2438N2740259N;;;;;
2338N3073293M;;;;;
2338N0856108D;;;;;
2238N2628476C;;;;;
"Rue de Nantes""";;;;;
2238N3118723T;;;;;
2138N0306945K;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2238N1584157Z;;;;;
2138N0197277K;;;;;
"Les Contamines - Quartier de Môles - BATIMENT B""";;;;;
2238N1314567D;;;;;
2338N2564529Q;;;;;
2338N3618157U;;;;;
"Lotissement les Folatières""";;;;;
2238N1526542A;;;;;
2338N3578032N;;;;;
2138N0123002R;;;;;
2238N0166635X;;;;;
2138N0858594R;;;;;
2238N0164783R;;;;;
2138N0582932H;;;;;
2238N2898731N;;;;;
2238N0449430Q;;;;;
2338N3202333O;;;;;
2238N2369480S;;;;;
2238N0978483V;;;;;
2238N0539322A;;;;;
2238N3118621V;;;;;
2338N3513710P;;;;;
2138N0782154R;;;;;
2238N1217374Y;;;;;
2338N2192280J;;;;;
2338N3871536D;;;;;
2238N0377943D;;;;;
2238N0641250I;;;;;
2238N0449426M;;;;;
2238N2810024S;;;;;
2238N2552516O;;;;;
"Rue de Nantes""";;;;;
2238N3112651F;;;;;
2338N2563122N;;;;;
2338N1597769O;;;;;
2138N0238457G;;;;;
2238N2291299T;;;;;
2238N0423469D;;;;;
2138N0314709A;;;;;
2138N0196662T;;;;;
"Les Contamines - Quartier de Môles - BATIMENT A""";;;;;
2238N3117631T;;;;;
2338N4082339Y;;;;;
2438N0033130E;;;;;
2338N3248569W;;;;;
2338N3869332J;;;;;
2238N0654293Z;;;;;
2238N0182367Z;;;;;
2438N2097370A;;;;28301023.4;1318843.8
2338N2088041E;;;;;
2238N1464313P;;;;;
2238N1959322K;;;;;
LUCIE PELLAT;;;;;
"210 RUE DES GENERAL DEGAULLE""";;;;;
2238N0241702C;;;;;
2238N0580640E;;;;;
2238N2283782Q;;;;;
"Le Bourg""";;;;;
2338N2088074L;;;;;
2338N0801622N;;;;;
2138N0420970Z;;;;;
2338N1706778F;;;;;
2438N2100245P;;;;27469026.2;1195195.9
2338N3992777G;;;;;
2238N0863820S;;;;;
"Rue Marguerite Rozand""";;;;;
2338N1142086H;;;;;
2238N1932712Y;;;;;
2438N1088745T;;;;;
2238N2265188M;;;;;
2338N2542497G;;;;;
2138N0832086D;1623;702;0;;
2238N1727427J;;;;;
2238N0821256Q;;;;;
2338N1191219A;;;;;
2438N2154450K;;;;;
2238N0541899D;;;;;
2438N0229059X;;;;;
2238N0533032C;;;;;
2238N0772473J;;;;;
2138N0878553I;;;;;
2238N1330899H;;;;;
2238N1313916C;;;;;
2238N1312823B;;;;;
2338N4066386J;;;;;
2138N1007625Q;;;;;
2238N0164821D;;;;;
2438N1370113P;;;;;
2338N3153573E;;;;;
2338N0977873K;;;;;
2338N0952146X;;;;;
2338N1674239S;;;;;
Bâtiment B;;;;;
"71 avenue de Claix""";;;;;
2238N1217600Q;;;;;
2338N3992706N;;;;;
2338N0688363K;;;;;
"2 Rue du Muret""";;;;;
2438N0355124O;;;;;
2238N3118673V;;;;;
2238N0543095D;;;;;
2338N3871523Q;;;;;
2338N4400126N;;;;;
2338N3466338P;;;;;
2238N2313098E;;;;;
2138N0895520X;;;;;
"Avenue de la Muzelle""";;;;;
2238N2809901Z;;;;;
2338N0241534R;;;;;
2238N1366365J;;;;;
2438N1668633D;;;;;
2238N0519870W;;;;;
2238N1155467X;;;;;
2438N1969414Q;;;;;
2438N2152784I;;;;;
2138N0230899O;;;;;
2438N1139353F;;;;;
Bâtiment D;;;;;
" 67 avenue de Claix""";;;;;
2238N3113657X;;;;;
2438N1119727J;;;;;
2238N0243825T;;;;;
2438N1111982M;;;;;
2138N0944506Z;1593;775;0;;
2338N3347747K;;;;;
2338N0924555S;;;;;
" Rue De L'eglise""";;;;;
2338N1955056J;;;;;
"9 chemin des seites""";;;;;
2238N2707875X;;;;;
2338N2564530R;;;;;
2238N0288218E;;;;;
2238N1452709H;;;;;
2238N2898739V;;;;;
2238N1313753V;;;;;
2438N1024834Q;;;;;
2238N0533651X;;;;;
2238N3118736G;;;;;
2338N3714836F;;;;;
2338N4152830D;;;;;
2438N0587164E;;;;;
2438N1156715Z;;;;;
2138N0660141W;;;;;
2238N1126346W;;;;;
2238N1580925R;;;;;
"Résidence Gueta""";;;;;
2438N0587174O;;;;;
2138N0646424H;;;;;
2238N1028617B;;;;;
2238N0541895Z;;;;;
2238N1635042C;;;;;
2238N0535847J;;;;;
2338N0688352Z;;;;;
"2 Rue du Muret""";;;;;
2438N1743378Y;1387;652;64;;
2238N1155579F;;;;;
2238N1070653V;;;;;
2138N0483081W;;;;;
2438N2250994Q;;;;;
2238N0687700W;;;;;
2238N2628481H;;;;;
"Rue de Nantes""";;;;;
2138N0915508R;;;;;
2238N3118700W;;;;;
2338N3852779S;;;;;
2138N0792408B;;;;;
2338N0996649O;;;;;
2338N0728479I;;;;;
2138N0987101G;;;;;
2138N0197268B;;;;;
"Les Contamines - Quartier de Môles - BATIMENT B""";;;;;
2138N0655454P;;;;;
2338N3847618F;;;;;
2238N0519713V;;;;;
2138N0894667C;;;;;
"Avenue de la Muzelle""";;;;;
2238N0760157R;;;;;
"RUE DES ECOLES""";;;;;
2138N0952313G;;;;;
2238N1914062Q;;;;;
2338N0086869A;;;;;
2338N4400133U;;;;;
2238N1478880W;;;;;
2238N1182554S;;;;;
2238N0527095T;;;;;
2238N1007672M;;;;;
2138N1042689G;;;;;
2438N0211267P;;;;;
2238N1302755V;;;;;
2238N0978427R;;;;;
2338N2492341E;;;;;
2338N4178576J;;;;;
2238N2279567N;;;;;
"Le Bourg""";;;;;
2338N2339237O;;;;;
2438N2154503L;;;;;
2138N1008008J;;;;;
2338N4433227Q;;;;;
2438N2096387F;;;;28301023.4;1016370.9
2238N2735905Z;;;;;
2438N1426409V;;;;;
2138N0713317C;;;;;
2438N1223929D;;;;;
2138N0660119A;;;;;
2338N1680752F;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2238N0402642C;;;;;
2238N1727394C;;;;;
2238N1452728A;;;;;
2138N0483247G;;;;;
2338N3901868T;;;;;
2238N0449394G;;;;;
2138N0622610J;;;;;
2138N0894452V;;;;;
"Avenue de la Muzelle""";;;;;
2338N1317806T;;;;;
2238N1008264G;;;;;
2238N1217587D;;;;;
2238N1217385J;;;;;
2238N0569120C;;;;;
2238N2642093V;;;;;
2238N0901096K;;;;;
2238N1383607N;;;;;
2438N1111830Q;;;;;
2238N2291243P;;;;;
2438N1136567B;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2338N4082304P;;;;;
2138N0983034V;;;;;
2438N4431161F;;;;;
2338N1036215I;;;;;
2238N0757084M;;;;;
2438N2096524M;;;;28301023.4;1195938.7
2238N0182395B;;;;;
2438N2198777H;;;;;
2238N3115696I;;;;;
2238N0147043J;;;;;
2238N1070718I;;;;;
2238N0580729P;;;;;
2338N0977901M;;;;;
2338N3010029G;;;;;
2338N0336385U;1882;575;0;;
2338N3565273U;;;;;
2238N2898732O;;;;;
2338N4532650P;;;;;
2438N3637702O;;;;;
2238N0676790G;;;;;
2238N2745042K;;;;;
2238N2221062I;;;;;
2238N0327144I;;;;;
2338N2141653E;1672;621;0;;
2338N2529421I;;;;;
2338N2301283U;;;;;
2438N0011123T;;;;;
2138N0908496Z;;;;;
2238N2809943P;;;;;
2138N0892590F;;;;;
2438N0360285B;;;;;
2338N0790869Y;;;;;
2138N0858643O;;;;;
2338N0912739G;;;;;
2238N1155514S;;;;;
2238N2822852C;;;;;
2238N0131413F;;;;;
2238N2358087N;;;;;
2238N0965235H;;;;;
2338N1213762B;;;;;
2238N0131378W;;;;;
2338N2415306H;;;;;
2138N0368134V;;;;;
2338N3569626F;;;;;
2238N2322859P;;;;;
2238N2283787V;;;;;
"Le Bourg""";;;;;
2238N1313690K;;;;;
2338N4560753M;;;;;
2238N0996116A;;;;;
2473N1236944B;;;;;
"38000 Grenoble""";;;;;
2338N4082309U;;;;;
2338N0550059A;;;;;
2238N0761051B;;;;;
"RUE DES ECOLES""";;;;;
2238N0577700C;;;;;
2438N0211189P;;;;;
2238N2809934G;;;;;
2438N1606219P;;;;;
2438N1606232C;;;;;
2438N1044834W;;;;;
2238N0446461L;;;;;
2238N2266903L;;;;;
"Le Bourg""";;;;;
2138N0473896P;;;;;
"67/85bis Cours de la Libération""";;;;;
2338N3115964R;;;;;
2138N0489572N;;;;;
2338N0922193W;;;;;
2338N4433236Z;;;;;
2238N1217348Y;;;;;
2138N0869949K;;;;;
2438N0753829J;;;;;
2338N3871432D;;;;;
2338N0359699M;;;;;
2238N1213025R;;;;;
2238N1526557P;;;;;
2238N3020897F;;;;;
ILOT SUD;;;;;
LE GRAND PRE;;;;;
"ALLEE CHANTOURNES""";;;;;
2238N1412020I;;;;;
2338N0906324N;;;;;
2338N0835574J;;;;;
2238N1312843V;;;;;
2238N3118771P;;;;;
2238N2855321X;;;;;
2138N0093410N;;;;;
2238N1634158C;;;;;
"Lieu dit Glay""";;;;;
2238N3053829V;;;;;
"ZAC St Hubert""";;;;;
2338N0884835A;;;;;
2238N0247710E;;;;;
2338N1061498T;;;;;
2438N3637692E;;;;;
2238N0198331Z;;;;;
2338N4336059K;;;;;
2438N0211134M;;;;;
2338N2492111I;;;;;
2238N0060009X;;;;;
"18 Chemin de la Madeleine""";;;;;
2338N1681346B;;;;;
Bâtiment D;;;;;
" 67 avenue de Claix""";;;;;
2238N0943903V;;;;;
2138N0894364L;;;;;
"Avenue de la Muzelle""";;;;;
2238N0543087V;;;;;
2138N0660117Y;;;;;
